,setID,number,name,year,theme,pieces,minifigs,packagingType,availability,ageRange,dimensions,licensed,retailPrice,minAge
153,22843,21050,Architecture Studio,2013,Architecture,1210.0,0.0,Box,Retail - limited,{'min': 16},{'weight': 2.72},False,159.99,16
154,29744,21051,Tokyo,2020,Architecture,547.0,0.0,Box,Retail - limited,{'min': 16},"{'height': 19.1, 'width': 26.2, 'depth': 7.2, 'weight': 0.58}",False,59.99,16
155,29745,21052,Dubai,2020,Architecture,740.0,0.0,Box,Retail - limited,{'min': 16},"{'height': 19.1, 'width': 26.2, 'depth': 7.2, 'weight': 0.59}",False,59.99,16
156,29940,21054,The White House,2020,Architecture,1483.0,0.0,Box,Retail - limited,{'min': 18},"{'height': 26.2, 'width': 38.2, 'depth': 9.4, 'weight': 1.57}",False,99.99,18
158,31630,21056,Taj Mahal,2021,Architecture,2022.0,0.0,Box,Retail - limited,{'min': 18},"{'height': 26.2, 'width': 38.2, 'depth': 11.8}",False,119.99,18
159,32220,21057,Singapore,2022,Architecture,827.0,0.0,Box,Retail,{'min': 18},"{'height': 19.1, 'width': 26.2, 'depth': 11.8}",False,59.99,18
279,3099,624,"Basic Motor, 9V",1996,Basic,27.0,0.0,{Not specified},{Not specified},"{'min': 5, 'max': 12}",{},False,26.0,5
280,3116,626,"Building Plate, Green",1996,Basic,1.0,0.0,Other,Retail,{'min': 4},"{'height': 25.5, 'width': 25.5, 'depth': 0.35, 'weight': 0.12}",False,4.99,4
569,1153,2878,Santa Claus,1997,Basic,16.0,0.0,Polybag,Promotional,"{'min': 5, 'max': 12}",{},False,2.0,5
626,2869,5805,Princess Rosaline's Room,1999,Belville,69.0,2.0,{Not specified},{Not specified},"{'min': 6, 'max': 12}","{'height': 28.8, 'width': 33.6, 'depth': 6.0}",False,24.0,6
627,2870,5807,The Royal Stable,1999,Belville,61.0,3.0,{Not specified},{Not specified},"{'min': 6, 'max': 12}","{'height': 28.8, 'width': 43.2, 'depth': 6.0}",False,30.0,6
628,2871,5808,The Enchanted Palace,1999,Belville,213.0,4.0,{Not specified},{Not specified},"{'min': 7, 'max': 12}","{'height': 43.2, 'width': 53.2, 'depth': 9.6}",False,60.0,7
631,2874,5812,King,1999,Belville,8.0,1.0,{Not specified},{Not specified},"{'min': 5, 'max': 12}",{},False,7.0,5
691,5134,7577,Winter Wonder Palace,2006,Belville,168.0,3.0,{Not specified},{Not specified},{'min': 5},"{'height': 48.0, 'width': 57.6, 'depth': 9.6}",False,69.99,5
692,5135,7578,Ultimate Princesses,2006,Belville,149.0,2.0,{Not specified},{Not specified},"{'min': 5, 'max': 10}","{'height': 28.8, 'width': 38.4, 'depth': 7.2}",False,49.99,5
693,5136,7579,Blossom Fairy,2006,Belville,46.0,1.0,{Not specified},{Not specified},{'min': 5},{},False,9.99,5
730,5380,6638,Ultimate Creatures Accessory Set,2006,Bionicle,300.0,0.0,{Not specified},{Not specified},{'min': 7},{},False,20.0,7
738,7288,7116,Tahu,2010,Bionicle,19.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 18.21, 'width': 11.25, 'depth': 6.1, 'weight': 0.14}",False,7.99,6
739,7289,7117,Gresh,2010,Bionicle,19.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 18.21, 'width': 11.25, 'depth': 6.1, 'weight': 0.15}",False,7.99,6
740,7290,7135,Takanuva,2010,Bionicle,21.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 18.21, 'width': 11.25, 'depth': 6.1, 'weight': 0.15}",False,7.99,6
741,7291,7136,Skrall,2010,Bionicle,21.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 18.21, 'width': 11.25, 'depth': 6.1, 'weight': 0.15}",False,7.99,6
742,7545,7137,Piraka,2010,Bionicle,15.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 18.21, 'width': 11.25, 'depth': 6.1, 'weight': 0.15}",False,7.99,6
743,7546,7138,Rahkshi,2010,Bionicle,18.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 18.21, 'width': 11.25, 'depth': 6.1, 'weight': 0.15}",False,7.99,6
768,4347,8546,Bionicle Power Pack,2001,Bionicle,10.0,0.0,{Not specified},{Not specified},{'min': 7},{},False,15.0,7
771,4351,8550,Gahlok Va,2002,Bionicle,26.0,0.0,{Not specified},{Not specified},{'min': 7},"{'height': 14.4, 'width': 9.6, 'depth': 3.9}",False,2.99,7
844,5480,8624,Race for the Mask of Life,2006,Bionicle,507.0,8.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 38.4, 'width': 48.0, 'depth': 7.2}",False,59.99,8
845,5338,8625,Umbra,2006,Bionicle,179.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 28.8, 'width': 24.0, 'depth': 6.0}",False,25.0,8
846,5381,8626,Irnakk,2006,Bionicle,124.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 28.8, 'width': 38.4, 'depth': 7.2}",False,25.0,8
866,5137,8721,Velika,2006,Bionicle,21.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}",{},False,4.0,7
867,5138,8722,Kazi,2006,Bionicle,25.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}",{},False,3.99,7
868,5139,8723,Piruk,2006,Bionicle,27.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}",{},False,3.99,7
869,5140,8724,Garan,2006,Bionicle,21.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}",{},False,3.99,7
871,5142,8726,Dalu,2006,Bionicle,25.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}",{},False,3.99,7
872,5332,8727,Toa Jaller,2006,Bionicle,46.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.5, 'depth': 7.2, 'weight': 0.29}",False,10.0,7
875,5335,8730,Toa Hewkii,2006,Bionicle,62.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.5, 'depth': 7.2, 'weight': 0.3}",False,9.99,7
876,5336,8731,Toa Kongu,2006,Bionicle,46.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.5, 'depth': 7.2, 'weight': 0.29}",False,9.99,7
877,5337,8732,Toa Matoro,2006,Bionicle,46.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.5, 'depth': 7.2, 'weight': 0.3}",False,9.99,7
878,5143,8733,Axonn,2006,Bionicle,196.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 28.8, 'width': 24.0, 'depth': 6.0, 'weight': 0.42}",False,20.0,8
879,5144,8734,Brutaka,2006,Bionicle,193.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 28.8, 'width': 24.0, 'depth': 6.0, 'weight': 0.41}",False,19.99,8
901,5339,8764,Vezon & Fenrakk,2006,Bionicle,281.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 38.4, 'width': 28.8, 'depth': 6.0, 'weight': 0.59}",False,30.0,8
904,5340,8892,Piraka Outpost,2006,Bionicle,211.0,4.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 28.8, 'width': 38.4, 'depth': 7.2, 'weight': 0.56}",False,29.99,7
905,5341,8893,Lava Chamber Gate,2006,Bionicle,373.0,8.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 28.8, 'width': 48.0, 'depth': 7.2, 'weight': 1.0}",False,39.99,7
906,5342,8894,Piraka Stronghold,2006,Bionicle,648.0,12.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 38.4, 'width': 57.6, 'depth': 9.6, 'weight': 1.7}",False,74.99,8
907,5145,8900,Reidak,2006,Bionicle,41.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 20.0, 'width': 10.2, 'depth': 8.8}",False,8.99,7
908,5146,8901,Hakann,2006,Bionicle,42.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 20.0, 'width': 10.2, 'depth': 8.8}",False,8.99,7
909,5147,8902,Vezok,2006,Bionicle,41.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 20.0, 'width': 10.2, 'depth': 8.8}",False,8.99,7
910,5148,8903,Zaktan,2006,Bionicle,41.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 20.0, 'width': 10.2, 'depth': 8.8}",False,8.99,7
911,5149,8904,Avak,2006,Bionicle,41.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 20.0, 'width': 10.2, 'depth': 8.8}",False,9.0,7
912,5150,8905,Thok,2006,Bionicle,42.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 20.0, 'width': 10.2, 'depth': 8.8}",False,8.99,7
952,6796,8972,Atakus,2009,Bionicle,13.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 14.4, 'width': 12.46, 'depth': 6.95, 'weight': 0.12}",False,6.99,6
953,6797,8973,Raanu,2009,Bionicle,14.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 14.4, 'width': 12.46, 'depth': 6.95, 'weight': 0.11}",False,6.99,6
954,6798,8974,Tarduk,2009,Bionicle,17.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 14.4, 'width': 12.46, 'depth': 6.95, 'weight': 0.11}",False,6.99,6
955,6799,8975,Berix,2009,Bionicle,15.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 14.4, 'width': 12.46, 'depth': 6.95, 'weight': 0.11}",False,6.99,6
956,6800,8976,Metus,2009,Bionicle,14.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 14.4, 'width': 12.46, 'depth': 6.95, 'weight': 0.11}",False,6.99,6
957,6801,8977,Zesk,2009,Bionicle,16.0,0.0,{Not specified},{Not specified},"{'min': 6, 'max': 16}","{'height': 14.4, 'width': 12.46, 'depth': 6.95, 'weight': 0.11}",False,6.99,6
958,6802,8978,Skrall,2009,Bionicle,50.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.0, 'depth': 7.35, 'weight': 0.26}",False,12.99,7
959,6803,8979,Malum,2009,Bionicle,59.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.0, 'depth': 7.35, 'weight': 0.26}",False,12.99,7
960,6804,8980,Gresh,2009,Bionicle,55.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.0, 'depth': 7.35, 'weight': 0.26}",False,12.99,7
961,6805,8981,Tarix,2009,Bionicle,57.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.0, 'depth': 7.35, 'weight': 0.26}",False,12.99,7
962,6806,8982,Strakk,2009,Bionicle,46.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.0, 'depth': 7.35, 'weight': 0.26}",False,12.99,7
963,6807,8983,Vorox,2009,Bionicle,51.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.0, 'width': 14.0, 'depth': 7.35, 'weight': 0.26}",False,12.99,7
964,6954,8984,Stronius,2009,Bionicle,55.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.01, 'width': 14.0, 'depth': 7.35, 'weight': 0.26}",False,12.99,7
965,6955,8985,Ackar,2009,Bionicle,55.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.01, 'width': 14.0, 'depth': 7.35, 'weight': 0.25}",False,12.99,7
966,6956,8986,Vastus,2009,Bionicle,52.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.01, 'width': 14.0, 'depth': 7.35, 'weight': 0.25}",False,12.99,7
967,6957,8987,Kiina,2009,Bionicle,43.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.01, 'width': 14.0, 'depth': 7.35, 'weight': 0.23}",False,12.99,7
968,6958,8988,Gelu,2009,Bionicle,52.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.01, 'width': 14.0, 'depth': 7.35, 'weight': 0.24}",False,12.99,7
969,6959,8989,Mata Nui,2009,Bionicle,52.0,0.0,{Not specified},{Not specified},"{'min': 7, 'max': 16}","{'height': 23.01, 'width': 14.0, 'depth': 7.35, 'weight': 0.25}",False,12.99,7
970,6808,8990,Fero and Skirmix,2009,Bionicle,148.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 28.2, 'width': 26.2, 'depth': 6.4}",False,19.99,8
971,6809,8991,Tuma,2009,Bionicle,188.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 28.2, 'width': 26.2, 'depth': 6.4, 'weight': 0.41}",False,19.99,8
972,6929,8992,Cendox V1,2009,Bionicle,151.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 28.2, 'width': 26.2, 'depth': 6.4, 'weight': 0.44}",False,19.99,8
973,6930,8993,Kaxium V3,2009,Bionicle,251.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 26.2, 'width': 38.2, 'depth': 7.06, 'weight': 0.63}",False,29.99,8
974,6931,8994,Baranus V7,2009,Bionicle,263.0,0.0,{Not specified},{Not specified},"{'min': 9, 'max': 16}","{'height': 28.2, 'width': 48.01, 'depth': 6.1, 'weight': 0.67}",False,39.99,9
975,6932,8995,Thornatus V9,2009,Bionicle,438.0,0.0,Box,{Not specified},"{'min': 8, 'max': 16}","{'height': 37.8, 'width': 48.01, 'depth': 9.4, 'weight': 1.34}",False,59.99,8
976,6933,8996,Skopio XV-1,2009,Bionicle,849.0,0.0,{Not specified},{Not specified},"{'min': 10, 'max': 16}","{'height': 37.8, 'width': 58.2, 'depth': 8.71, 'weight': 1.59}",False,89.99,10
977,7190,8998,Toa Mata Nui,2009,Bionicle,366.0,0.0,{Not specified},{Not specified},"{'min': 8, 'max': 16}","{'height': 37.8, 'width': 48.0, 'depth': 7.1}",False,49.99,8
1047,23957,70778,Protector of Jungle,2015,Bionicle,64.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1008, 'width': 14.097, 'depth': 5.4102, 'weight': 0.14}",False,9.99,6
1048,23958,70779,Protector of Stone,2015,Bionicle,73.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1008, 'width': 14.097, 'depth': 5.4102, 'weight': 0.14}",False,9.99,6
1049,23959,70780,Protector of Water,2015,Bionicle,71.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1008, 'width': 14.097, 'depth': 5.4102, 'weight': 0.14}",False,9.99,6
1050,23960,70781,Protector of Earth,2015,Bionicle,66.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1008, 'width': 14.097, 'depth': 5.4102, 'weight': 0.14}",False,9.99,6
1051,23961,70782,Protector of Ice,2015,Bionicle,68.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1008, 'width': 14.097, 'depth': 5.4102, 'weight': 0.14}",False,9.99,6
1052,23962,70783,Protector of Fire,2015,Bionicle,69.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1008, 'width': 14.097, 'depth': 5.4102, 'weight': 0.14}",False,9.99,6
1053,23963,70784,Lewa - Master of Jungle,2015,Bionicle,85.0,0.0,Box,Retail,"{'min': 7, 'max': 14}","{'height': 22.1996, 'width': 17.7038, 'depth': 4.4958, 'weight': 0.21}",False,14.99,7
1054,23964,70785,Pohatu - Master of Stone,2015,Bionicle,66.0,0.0,Box,Retail,"{'min': 7, 'max': 14}","{'height': 22.1996, 'width': 17.7038, 'depth': 4.4958, 'weight': 0.2}",False,14.99,7
1055,23965,70786,Gali - Master of Water,2015,Bionicle,87.0,0.0,Box,Retail,"{'min': 7, 'max': 14}","{'height': 22.1996, 'width': 17.7038, 'depth': 4.4958, 'weight': 0.22}",False,14.99,7
1056,23966,70787,Tahu - Master of Fire,2015,Bionicle,89.0,0.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 25.2984, 'width': 19.1008, 'depth': 4.5974, 'weight': 0.26}",False,19.99,8
1057,23967,70788,Kopaka - Master of Ice,2015,Bionicle,97.0,0.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 25.2984, 'width': 19.1008, 'depth': 4.5974, 'weight': 0.27}",False,19.99,8
1058,23968,70789,Onua - Master of Earth,2015,Bionicle,108.0,0.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 25.2984, 'width': 19.1008, 'depth': 4.5974, 'weight': 0.27}",False,19.99,8
1059,23969,70790,Lord of Skull Spiders,2015,Bionicle,145.0,0.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 22.1996, 'width': 17.7038, 'depth': 4.4958, 'weight': 0.21}",False,14.99,8
1060,24179,70791,Skull Warrior,2015,Bionicle,102.0,0.0,Box,Retail,"{'min': 7, 'max': 14}","{'height': 22.1996, 'width': 17.7038, 'depth': 4.4958, 'weight': 0.18614}",False,14.99,7
1061,24180,70792,Skull Slicer,2015,Bionicle,71.0,0.0,Box,Retail,"{'min': 7, 'max': 14}","{'height': 22.1996, 'width': 17.7038, 'depth': 4.4958, 'weight': 0.1816}",False,14.99,7
1062,24181,70793,Skull Basher,2015,Bionicle,72.0,0.0,Box,Retail,"{'min': 7, 'max': 14}","{'height': 22.1996, 'width': 17.7038, 'depth': 4.4958, 'weight': 0.19522}",False,14.99,7
1063,24182,70794,Skull Scorpio,2015,Bionicle,107.0,0.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 22.1996, 'width': 17.7038, 'depth': 4.4958, 'weight': 0.19068}",False,14.99,8
1064,24183,70795,Mask Maker vs. Skull Grinder,2015,Bionicle,171.0,0.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 26.2128, 'width': 22.1996, 'depth': 6.1976, 'weight': 0.41768}",False,29.99,8
1065,24956,71300,Uxar - Creature of Jungle,2016,Bionicle,89.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 18.796, 'width': 13.9954, 'depth': 5.207, 'weight': 0.14528}",False,9.99,6
1066,24666,71301,Ketar - Creature of Stone,2016,Bionicle,80.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 18.796, 'width': 13.9954, 'depth': 5.207, 'weight': 0.14982}",False,9.99,6
1067,24667,71302,Akida - Creature of Water,2016,Bionicle,120.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 18.796, 'width': 13.9954, 'depth': 5.207, 'weight': 0.14528}",False,9.99,6
1068,24668,71303,Ikir - Creature of Fire,2016,Bionicle,77.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 18.796, 'width': 13.9954, 'depth': 5.207, 'weight': 0.14074}",False,9.99,6
1069,24669,71304,Terak - Creature of Earth,2016,Bionicle,74.0,0.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 18.796, 'width': 13.9954, 'depth': 5.207, 'weight': 0.14528}",False,9.99,6
1070,24670,71305,Lewa - Uniter of Jungle,2016,Bionicle,79.0,0.0,Box,Retail,"{'min': 7, 'max': 14}","{'height': 21.9964, 'width': 18.0086, 'depth': 5.4102, 'weight': 0.2043}",False,14.99,7
1071,24671,71306,Pohatu - Uniter of Stone,2016,Bionicle,90.0,0.0,Box,Retail,"{'min': 7, 'max': 14}","{'height': 21.9964, 'width': 18.0086, 'depth': 5.4102, 'weight': 0.20884}",False,14.99,7
1072,24672,71307,Gali - Uniter of Water,2016,Bionicle,87.0,0.0,Box,Retail,"{'min': 7, 'max': 14}","{'height': 21.9964, 'width': 18.0086, 'depth': 5.4102, 'weight': 0.20884}",False,14.99,7
1073,24673,71308,Tahu - Uniter of Fire,2016,Bionicle,132.0,0.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 24.9936, 'width': 18.9992, 'depth': 5.5118, 'weight': 0.24062}",False,19.99,8
1074,24957,71309,Onua - Uniter of Earth,2016,Bionicle,143.0,0.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 24.9936, 'width': 18.9992, 'depth': 5.5118, 'weight': 0.27694}",False,19.99,8
1075,24674,71310,Umarak the Hunter,2016,Bionicle,172.0,0.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 24.9936, 'width': 18.9992, 'depth': 5.5118, 'weight': 0.26786}",False,19.99,8
